id,name,lat,long,updatedDate,numBikes,numEmptyDocks,installed,locked,installedDate
703,"St. Bride Street, Holborn",51.51505991,-0.10534448,2020-10-05 13:19:00,9,15,true,false,2013-11-13 15:50:00
704,"Mexfield Road, East Putney",51.45682071,-0.202802098,2020-10-05 13:19:00,0,17,true,false,2013-11-14 15:38:00
705,"Upper Richmond Road, Putney",51.45971528,-0.212145939,2020-10-05 13:19:00,5,20,true,false,2013-11-14 18:17:00
706,"Snowsfields, London Bridge",51.50215353,-0.083632928,2020-10-05 13:19:00,24,6,true,false,2013-11-14 09:22:00
707,"Barons Court Station, West Kensington",51.49021762,-0.215087092,2020-10-05 13:19:00,2,29,true,false,2013-11-14 13:28:00
708,"Disraeli Road, Putney",51.46161068,-0.21614583,2020-10-05 13:19:00,2,31,true,false,2013-11-15 15:43:00
709,"Montserrat Road , Putney",51.46321128,-0.215550761,2020-10-05 13:19:00,14,9,true,false,2013-11-15 10:09:00
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,2020-10-05 13:19:00,3,17,true,false,2013-11-15 13:03:00
711,"Everington Street, Fulham",51.48335692,-0.216305546,2020-10-05 13:19:00,5,25,true,false,2013-11-18 16:19:00
712,"Mile End Stadium, Mile End",51.51854104,-0.034903714,2020-10-05 13:19:00,4,15,true,false,2013-11-18 17:52:00
713,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,2020-10-05 13:19:00,16,6,true,false,2013-11-18 11:37:00
714,"Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,2020-10-05 13:19:00,10,17,true,false,2013-11-19 12:50:00
715,"Aylward Street, Stepney",51.51563007,-0.049067243,2020-10-05 13:19:00,7,13,true,false,2013-11-19 13:41:00
716,"Stainsby Road , Poplar",51.51542791,-0.02356501,2020-10-05 13:19:00,13,8,true,false,2013-11-19 15:05:00
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,2020-10-05 13:19:00,28,13,true,false,2013-11-20 13:00:00
718,"Ada Street, Hackney Central",51.53571683,-0.060291813,2020-10-05 13:19:00,40,3,true,false,2013-11-20 15:54:00
719,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,2020-10-05 13:19:00,11,23,true,false,2013-11-20 17:28:00
720,"Star Road, West Kensington",51.48724429,-0.205279052,2020-10-05 13:19:00,19,4,true,false,2013-11-21 09:24:00
721,"Wendon Street, Old Ford",51.53603947,-0.026262677,2020-10-05 13:19:00,11,7,true,false,2013-11-21 10:08:00
722,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,2020-10-05 13:19:00,4,15,true,false,2013-11-21 10:10:00
723,"Stephendale Road, Sands End",51.46822047,-0.190346493,2020-10-05 13:19:00,11,36,true,false,2013-11-21 12:03:00
724,"Alma Road, Wandsworth",51.45799126,-0.184806157,2020-10-05 13:19:00,0,28,true,false,2013-11-22 13:03:00
725,"Walworth Square, Walworth",51.491327,-0.096518684,2020-10-05 13:19:00,8,16,true,false,2019-07-17 09:35:00
726,"Alfreda Street, Battersea Park",51.47505096,-0.150908371,2020-10-05 13:19:00,0,21,true,false,2013-11-22 13:59:00
727,"Chesilton Road, Fulham",51.47569809,-0.20587627,2020-10-05 13:19:00,14,9,true,false,2013-11-22 14:56:00
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,2020-10-05 13:19:00,7,22,true,false,2013-11-26 11:53:00
729,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,2020-10-05 13:19:00,14,10,true,false,2013-11-25 14:55:00
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,2020-10-05 13:19:00,13,1,true,false,2013-11-22 15:03:00
731,"Michael Road, Walham Green",51.47727637,-0.189210466,2020-10-05 13:19:00,19,17,true,false,2013-11-25 15:52:00
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,2020-10-05 13:19:00,16,3,true,false,2013-11-26 09:27:00
733,"Park Lane, Mayfair",51.50542628,-0.150817316,2020-10-05 13:19:00,7,11,true,false,2013-11-26 10:14:00
734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,2020-10-05 13:19:00,1,29,true,false,2013-11-26 11:15:00
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,2020-10-05 13:19:00,5,23,true,false,2013-11-25 12:38:00
736,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,2020-10-05 13:19:00,18,10,true,false,2013-11-26 13:35:00
737,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,2020-10-05 13:19:00,25,0,true,false,2013-11-27 12:17:00
738,"Imperial Road, Sands End",51.47514228,-0.187278987,2020-10-05 13:19:00,3,31,true,false,2013-11-27 14:43:00
739,"Hortensia Road, West Brompton",51.48176572,-0.185273723,2020-10-05 13:19:00,5,23,true,false,2013-11-28 09:30:00
740,"Sirdar Road, Avondale",51.51092871,-0.214594781,2020-10-05 13:19:00,12,14,true,false,2013-11-28 10:44:00
741,"Freston Road, Avondale",51.5129814,-0.219486603,2020-10-05 13:19:00,12,8,true,false,2013-11-28 12:02:00
742,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,2020-10-05 13:19:00,7,14,true,false,2013-11-28 14:39:00
743,"Oxford Road, Putney",51.46079243,-0.212607684,2020-10-05 13:19:00,0,29,true,false,2013-11-29 11:15:00
744,"Ingrave Street, Clapham Junction",51.46745485,-0.172293499,2020-10-05 13:19:00,15,13,true,false,2013-11-29 12:56:00
745,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,2020-10-05 13:19:00,11,18,true,false,2013-11-29 15:47:00
746,"Lots Road, West Chelsea",51.4795738,-0.17903854,2020-10-05 13:19:00,10,14,true,false,2013-12-02 12:02:00
747,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,2020-10-05 13:19:00,23,1,true,false,2013-12-02 15:14:00
748,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,2020-10-05 13:19:00,14,10,true,false,2013-12-04 12:25:00
749,"Haggerston Road, Haggerston",51.53932857,-0.074284675,2020-10-05 13:19:00,32,4,true,false,2013-12-04 15:54:00
750,"Culvert Road, Battersea",51.4710956,-0.157850096,2020-10-05 13:19:00,22,5,true,false,2013-12-05 10:46:00
751,"Newton Street, Covent Garden",51.51612862,-0.120909408,2020-10-05 13:19:00,5,19,true,false,2013-12-05 13:40:00
754,"Grenfell Road, Avondale",51.5129006,-0.214762686,2020-10-05 13:19:00,21,1,true,false,2014-01-06 10:19:00
755,"The Vale, Chelsea",51.48512191,-0.174971902,2020-10-05 13:19:00,16,8,true,false,2014-01-06 11:43:00
756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,2020-10-05 13:19:00,5,16,true,false,2014-01-20 13:04:00
757,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,2020-10-05 13:19:00,11,13,true,false,2014-01-07 11:31:00
758,"Westbourne Park Road, Portobello",51.51787005,-0.201005397,2020-10-05 13:19:00,1,21,true,false,2014-01-08 10:47:00
759,"Broadley Terrace, Marylebone",51.52456169,-0.165668686,2020-10-05 13:19:00,6,12,true,false,2014-01-13 15:38:00
760,"Rossmore Road, Marylebone",51.52526975,-0.163795009,2020-10-05 13:19:00,11,7,true,false,2014-01-21 13:26:00
761,"Humbolt Road, Fulham",51.48321729,-0.211860644,2020-10-05 13:19:00,13,13,true,false,2014-01-15 10:30:00
762,"Storey's Gate, Westminster",51.50070305,-0.129698963,2020-10-05 13:19:00,20,1,true,false,2014-02-10 13:30:00
763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,2020-10-05 13:19:00,10,33,true,false,2014-02-10 14:37:00
764,"St. John's Road, Clapham Junction",51.46239255,-0.16829214,2020-10-05 13:19:00,3,29,true,false,2014-02-17 10:38:00
765,"Ranelagh Gardens, Fulham",51.46760141,-0.20682737,2020-10-05 13:19:00,23,14,true,false,2014-02-21 12:49:00
766,"Ram Street, Wandsworth",51.45752945,-0.192165613,2020-10-05 13:19:00,22,3,true,false,2014-02-20 11:14:00
767,"Santos Road, Wandsworth",51.45705988,-0.200806304,2020-10-05 13:19:00,22,8,true,false,2014-02-26 09:18:00
768,"Clapham Common North Side, Clapham Common",51.46134382,-0.159322467,2020-10-05 13:19:00,7,29,true,false,2014-02-27 09:41:00
769,"Sandilands Road, Walham Green",51.473611,-0.191803,2020-10-05 13:19:00,0,17,true,false,2014-03-04 13:26:00
770,"Gwendwr Road, West Kensington",51.491026,-0.209121,2020-10-05 13:19:00,9,20,true,false,2014-03-06 09:48:00
771,"Rifle Place, Avondale",51.509224,-0.216016,2020-10-05 13:19:00,10,11,true,false,2014-03-05 11:20:00
772,"Binfield Road, Stockwell",51.47250956,-0.122831913,2020-10-05 13:19:00,15,20,true,false,2014-04-02 13:35:00
773,"Tallis Street, Temple",51.511891,-0.107349,2020-10-05 13:19:00,17,7,true,false,2014-03-31 11:42:00
774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,2020-10-05 13:19:00,19,1,true,false,2014-03-31 12:38:00
775,"Little Brook Green, Brook Green",51.496664,-0.223868,2020-10-05 13:19:00,23,10,true,false,2014-03-31 13:52:00
776,"Abyssinia Close, Clapham Junction",51.460333,-0.167029,2020-10-05 13:19:00,11,8,true,false,2014-03-31 14:42:00
777,"Limburg Road, Clapham Junction",51.4619230679,-0.165297856693,2020-10-05 13:19:00,14,6,true,false,2014-07-25 11:09:00
779,"Houndsditch, Aldgate",51.514449,-0.077178979,2020-10-05 13:19:00,19,9,true,false,2015-06-26 11:15:00
780,"Imperial Wharf Station, Sands End",51.474665,-0.18316517,2020-10-05 13:19:00,20,2,true,false,2015-08-13 09:40:00
781,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,2020-10-05 13:19:00,3,27,true,false,2015-11-02 17:29:00
782,"Halford Road, West Kensington",51.483911,-0.19760944,2020-10-05 13:19:00,4,20,true,false,2015-11-02 17:37:00
783,"Monier Road, Hackney Wick",51.5403115,-0.021630359,2020-10-05 13:19:00,15,10,true,false,2015-11-26 09:21:00
784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.00993526,2020-10-05 13:19:00,12,19,true,false,2016-01-14 16:34:00
785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.54094,-0.010510565,2020-10-05 13:19:00,41,11,true,false,2016-01-04 11:54:00
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,2020-10-05 13:19:00,2,41,true,false,2016-01-04 14:36:00
787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.01469126,2020-10-05 13:19:00,2,30,true,false,2016-01-04 09:45:00
789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889482,2020-10-05 13:19:00,37,2,true,false,2016-01-11 10:10:00
790,"Stratford Station, Stratford",51.541793,-0.00481,2020-10-05 13:19:00,20,5,true,false,2016-01-13 12:17:00
792,"Blackfriars Road, Southwark",51.505461,-0.10454093,2020-10-05 13:19:00,36,6,true,false,2016-02-08 10:13:00
793,"Cromer Street, Bloomsbury",51.528279,-0.11955857,2020-10-05 13:19:00,3,25,true,false,2016-03-31 12:46:00
794,"Victoria Rise, Clapham Common",51.461376,-0.14780467,2020-10-05 13:19:00,6,15,true,false,2016-02-25 12:44:00
795,"Euston Square Gardens, Euston",51.527068,-0.13186102,2020-10-05 13:19:00,14,16,true,false,2016-02-29 11:19:00
796,"Coram Street, Bloomsbury",51.524,-0.12640984,2020-10-05 13:19:00,11,15,true,false,2016-02-29 11:47:00
797,"Ossulston Street, Somers Town",51.5293,-0.12827903,2020-10-05 13:19:00,10,18,true,false,2016-03-01 13:39:00
798,"Birkenhead Street, King's Cross",51.5301998755,-0.122299440803,2020-10-05 13:19:00,2,24,true,false,2016-06-01 14:33:00
799,"Kings Gate House, Westminster",51.4976984561,-0.137598896295,2020-10-05 13:19:00,7,15,true,false,2016-06-02 15:08:00
800,"Sopwith Way, Battersea Park",51.4811219398,-0.149035374873,2020-10-05 13:19:00,23,7,true,false,2016-03-04 15:59:00
801,"Lavington Street, Bankside",51.5052241745,-0.0980318118664,2020-10-05 13:19:00,19,9,true,false,2016-03-24 13:04:00
802,"Albert Square, Stockwell",51.4765900593,-0.118256789081,2020-10-05 13:19:00,0,32,true,false,2016-06-02 12:05:00
803,"Southwark Street, Bankside",51.5054099403,-0.0983410884509,2020-10-05 13:19:00,1,22,true,false,2016-06-01 14:31:00
804,"Good's Way, King's Cross",51.5346677396,-0.125078652873,2020-10-05 13:19:00,26,1,true,false,2016-03-31 08:56:00
805,"The Metropolitan, Portobello",51.520509,-0.20080483,2020-10-05 13:19:00,0,16,true,false,2016-07-04 11:00:00
806,"Handyside Street, King's Cross",51.5372405623,-0.124807385707,2020-10-05 13:19:00,8,17,true,false,2016-09-01 10:51:00
807,"Bevington Road West, North Kensington",51.5212,-0.208888173,2020-10-05 13:19:00,12,11,true,false,2016-06-23 22:00:00
809,"Lincoln's Inn Fields, Holborn",51.5162778834,-0.118272991635,2020-10-05 13:19:00,5,23,true,false,2016-07-04 15:00:00
810,"Tate Modern, Bankside",51.5067252868,-0.0988072461627,2020-10-05 13:19:00,5,25,true,false,2016-06-03 09:40:00
811,"Westferry Circus, Canary Wharf",51.5057030357,-0.0277727426235,2020-10-05 13:19:00,14,12,true,false,2016-07-26 14:16:00
812,"Here East North, Queen Elizabeth Olympic Park",51.5487311915,-0.0226065549321,2020-10-05 13:19:00,12,16,true,false,2016-07-20 10:00:00
813,"New Spring Gardens Walk, Vauxhall",51.4878074485,-0.122759625866,2020-10-05 13:19:00,10,26,true,false,2016-07-04 11:12:00
814,"Clapham Road, Lingham Street, Stockwell",51.4714330677,-0.123670735702,2020-10-05 13:19:00,2,28,true,false,2016-06-02 13:21:00
815,"Lambeth Palace Road, Waterloo",51.5000891978,-0.116628700672,2020-10-05 13:19:00,35,0,true,false,2016-05-04 11:28:00
816,"Here East South, Queen Elizabeth Olympic Park",51.5465327935,-0.0205975904647,2020-10-05 13:19:00,6,22,true,false,2017-03-09 13:16:00
817,"Riverlight South, Nine Elms",51.4813354746,-0.138212295869,2020-10-05 13:19:00,20,6,true,false,2016-06-03 11:19:00
818,"Westminster Pier, Westminster",51.501513,-0.12382322,2020-10-05 13:19:00,22,3,true,false,2019-07-24 09:59:00
819,"Belvedere Road 2, South Bank",51.50621,-0.114842,2020-10-05 13:19:00,5,33,true,false,2016-10-13 13:02:00
820,"Victory Place, Walworth",51.492807,-0.091938,2020-10-05 13:19:00,2,22,true,false,2016-12-15 13:19:00
821,"Battersea Power Station, Battersea Park",51.4835074867,-0.147714557371,2020-10-05 13:19:00,12,13,true,false,2017-02-17 12:52:00
826,"Allington Street, Victoria",51.496863,-0.1429434,2020-10-05 13:19:00,8,17,true,false,2017-07-20 13:48:00
827,"Cranmer Road, Stockwell",51.479601,-0.11147178,2020-10-05 13:19:00,17,7,true,false,2018-02-05 00:00:00
828,"Normandy Road, Stockwell",51.473874,-0.11258096,2020-10-05 13:19:00,2,27,true,false,2018-02-05 00:00:00
829,"Wynne Road, Stockwell",51.469217,-0.11268674,2020-10-05 13:19:00,15,9,true,false,2018-02-01 00:00:00
830,"Sidney Road, Stockwell",51.469202,-0.11902256,2020-10-05 13:19:00,11,15,true,false,2018-02-07 00:00:00
831,"St John's Crescent, Brixton",51.466232,-0.11317995,2020-10-05 13:19:00,16,9,true,false,2018-02-07 00:00:00
832,"Ferndale Road, Brixton",51.464019,-0.11578197,2020-10-05 13:19:00,5,25,true,false,2018-02-07 00:00:00
833,"Saltoun Road, Brixton",51.460232,-0.11537509,2020-10-05 13:19:00,32,9,true,false,2018-02-06 00:00:00
834,"Gas Holders, Battersea Park",51.477966,-0.14785703,2020-10-05 13:19:00,9,16,true,false,2018-06-20 00:00:00
835,"Farringdon Street, Holborn",51.516785,-0.10494775,2020-10-05 13:19:00,16,8,true,false,1970-01-01 01:00:00
836,"York Way, Kings Cross",51.541596,-0.12544145,2020-10-05 13:19:00,5,18,true,false,1970-01-01 01:00:00
838,"Fore Street Avenue, Guildhall",51.518093,-0.0914017,2020-10-05 13:19:00,6,19,true,false,2018-10-11 11:45:00
839,"Sea Containers, South Bank",51.508033,-0.10682363,2020-10-05 13:19:00,7,23,true,false,2018-12-12 10:39:00
840,"George Row, Bermondsey",51.498585,-0.068981764,2020-10-05 13:19:00,20,1,true,false,2020-09-10 16:44:00
841,"Tower Wharf, Bermondsey",51.500845,-0.074704305,2020-10-05 13:19:00,18,2,true,false,1970-01-01 01:00:00
842,"Temple Gardens, Temple",51.510981,-0.10832249,2020-10-05 13:19:00,0,24,true,false,2020-09-23 11:20:00
